Total Number of Records          76555.
             DATA SET: /home/las/datasets/pCO2/pCO2-Corrected_INCOIS-BIO-ROMS.nc
             X: 0.5 to 76555.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 24-JAN-1980 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: SST is Sea-surface temperature (IBR model) (deg C)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,SST
"28-FEB-2019",14280,78.4167,5.26743,28.931  
"28-FEB-2019",14280,78.5,5.26743,28.9208  
"28-FEB-2019",14280,78.5833,5.26743,28.9096  
"28-FEB-2019",14280,78.6667,5.26743,28.8883  
"28-FEB-2019",14280,78.75,5.26743,28.8716  
"28-FEB-2019",14280,78.8333,5.26743,28.8593  
"28-FEB-2019",14280,78.9167,5.26743,28.8488  
"28-FEB-2019",14280,79,5.26743,28.8426  
"28-FEB-2019",14280,79.0833,5.26743,28.839  
"28-FEB-2019",14280,79.1667,5.26743,28.8342  
"28-FEB-2019",14280,79.25,5.26743,28.8314  
"28-FEB-2019",14280,79.3333,5.26743,28.8219  
"28-FEB-2019",14280,79.4167,5.26743,28.8126  
"28-FEB-2019",14280,79.5,5.26743,28.8028  
"28-FEB-2019",14280,79.5833,5.26743,28.7872  
"28-FEB-2019",14280,79.6667,5.26743,28.7613  
"28-FEB-2019",14280,79.75,5.26743,28.728  
"28-FEB-2019",14280,79.8333,5.26743,28.6939  
"28-FEB-2019",14280,79.9167,5.26743,28.6512  
"28-FEB-2019",14280,80,5.26743,28.5828  
"28-FEB-2019",14280,80.0833,5.26743,28.5076  
"28-FEB-2019",14280,80.1667,5.26743,28.4366  
"28-FEB-2019",14280,80.25,5.26743,28.3874  
"28-FEB-2019",14280,80.3333,5.26743,28.3659  
"28-FEB-2019",14280,80.4167,5.26743,28.3508  
"28-FEB-2019",14280,80.5,5.26743,28.323  
"28-FEB-2019",14280,80.5833,5.26743,28.3076  
"28-FEB-2019",14280,80.6667,5.26743,28.3131  
"28-FEB-2019",14280,80.75,5.26743,28.3435  
"28-FEB-2019",14280,80.8333,5.26743,28.3531  
"28-FEB-2019",14280,80.9167,5.26743,28.3719  
"28-FEB-2019",14280,81,5.26743,28.3865  
"28-FEB-2019",14280,81.0833,5.26743,28.4036  
"28-FEB-2019",14280,81.1667,5.26743,28.4158  
"28-FEB-2019",14280,81.25,5.26743,28.4331  
"28-FEB-2019",14280,81.3333,5.26743,28.4491  
"28-FEB-2019",14280,81.4167,5.26743,28.462  
"28-FEB-2019",14280,81.5,5.26743,28.4819  
