Total Number of Records          76555.
             DATA SET: /home/las/datasets/pCO2/pCO2-Corrected_INCOIS-BIO-ROMS.nc
             X: 0.5 to 76555.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 24-JAN-1980 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: CHL is Sea-surface chlorophyll concentration (IBR model) (kg/m3)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,CHL
"29-JAN-2019",14250,89.6667,5.26743,1.3708E-07  
"29-JAN-2019",14250,89.75,5.26743,1.37255E-07  
"29-JAN-2019",14250,89.8333,5.26743,1.37256E-07  
"29-JAN-2019",14250,89.9167,5.26743,1.36553E-07  
"29-JAN-2019",14250,90,5.26743,1.36219E-07  
"29-JAN-2019",14250,90.0833,5.26743,1.34821E-07  
"29-JAN-2019",14250,90.1667,5.26743,1.34652E-07  
"29-JAN-2019",14250,90.25,5.26743,1.35039E-07  
"29-JAN-2019",14250,90.3333,5.26743,1.30528E-07  
"29-JAN-2019",14250,90.4167,5.26743,1.3255E-07  
"29-JAN-2019",14250,90.5,5.26743,1.29665E-07  
"29-JAN-2019",14250,90.5833,5.26743,1.30277E-07  
"29-JAN-2019",14250,90.6667,5.26743,1.32629E-07  
"29-JAN-2019",14250,90.75,5.26743,1.30366E-07  
"29-JAN-2019",14250,90.8333,5.26743,1.29049E-07  
"29-JAN-2019",14250,90.9167,5.26743,1.25087E-07  
"29-JAN-2019",14250,91,5.26743,1.24405E-07  
"29-JAN-2019",14250,91.0833,5.26743,1.23908E-07  
"29-JAN-2019",14250,91.1667,5.26743,1.23869E-07  
"29-JAN-2019",14250,65.8333,5.35041,1.41517E-07  
"29-JAN-2019",14250,65.9167,5.35041,1.42324E-07  
"29-JAN-2019",14250,66,5.35041,1.43661E-07  
"29-JAN-2019",14250,66.0833,5.35041,1.44301E-07  
"29-JAN-2019",14250,66.1667,5.35041,1.44789E-07  
"29-JAN-2019",14250,66.25,5.35041,1.4417E-07  
"29-JAN-2019",14250,66.3333,5.35041,1.44063E-07  
"29-JAN-2019",14250,66.4167,5.35041,1.43323E-07  
"29-JAN-2019",14250,66.5,5.35041,1.41468E-07  
"29-JAN-2019",14250,66.5833,5.35041,1.40076E-07  
"29-JAN-2019",14250,66.6667,5.35041,1.38968E-07  
"29-JAN-2019",14250,66.75,5.35041,1.3838E-07  
"29-JAN-2019",14250,66.8333,5.35041,1.38335E-07  
"29-JAN-2019",14250,66.9167,5.35041,1.38047E-07  
"29-JAN-2019",14250,67,5.35041,1.38253E-07  
"29-JAN-2019",14250,67.0833,5.35041,1.38583E-07  
"29-JAN-2019",14250,67.1667,5.35041,1.38677E-07  
"29-JAN-2019",14250,67.25,5.35041,1.39108E-07  
"29-JAN-2019",14250,67.3333,5.35041,1.38714E-07  
"29-JAN-2019",14250,67.4167,5.35041,1.38808E-07  
"29-JAN-2019",14250,67.5,5.35041,1.37612E-07  
"29-JAN-2019",14250,67.5833,5.35041,1.37248E-07  
"29-JAN-2019",14250,67.6667,5.35041,1.36168E-07  
"29-JAN-2019",14250,67.75,5.35041,1.35019E-07  
"29-JAN-2019",14250,67.8333,5.35041,1.33969E-07  
"29-JAN-2019",14250,67.9167,5.35041,1.32365E-07  
"29-JAN-2019",14250,68,5.35041,1.32109E-07  
"29-JAN-2019",14250,68.0833,5.35041,1.3111E-07  
"29-JAN-2019",14250,68.1667,5.35041,1.3068E-07  
"29-JAN-2019",14250,68.25,5.35041,1.30382E-07  
"29-JAN-2019",14250,68.3333,5.35041,1.29704E-07  
"29-JAN-2019",14250,68.4167,5.35041,1.29749E-07  
"29-JAN-2019",14250,68.5,5.35041,1.29057E-07  
"29-JAN-2019",14250,68.5833,5.35041,1.2885E-07  
"29-JAN-2019",14250,68.6667,5.35041,1.27304E-07  
"29-JAN-2019",14250,68.75,5.35041,1.26898E-07  
"29-JAN-2019",14250,68.8333,5.35041,1.25752E-07  
"29-JAN-2019",14250,68.9167,5.35041,1.25305E-07  
"29-JAN-2019",14250,69,5.35041,1.24725E-07  
"29-JAN-2019",14250,69.0833,5.35041,1.24935E-07  
"29-JAN-2019",14250,69.1667,5.35041,1.25034E-07  
"29-JAN-2019",14250,69.25,5.35041,1.25477E-07  
"29-JAN-2019",14250,69.3333,5.35041,1.26372E-07  
"29-JAN-2019",14250,69.4167,5.35041,1.27463E-07  
"29-JAN-2019",14250,69.5,5.35041,1.28402E-07  
"29-JAN-2019",14250,69.5833,5.35041,1.2935E-07  
"29-JAN-2019",14250,69.6667,5.35041,1.30052E-07  
"29-JAN-2019",14250,69.75,5.35041,1.30501E-07  
"29-JAN-2019",14250,69.8333,5.35041,1.29981E-07  
"29-JAN-2019",14250,69.9167,5.35041,1.29545E-07  
"29-JAN-2019",14250,70,5.35041,1.2897E-07  
"29-JAN-2019",14250,70.0833,5.35041,1.30229E-07  
"29-JAN-2019",14250,70.1667,5.35041,1.31591E-07  
"29-JAN-2019",14250,70.25,5.35041,1.33875E-07  
"29-JAN-2019",14250,70.3333,5.35041,1.36233E-07  
"29-JAN-2019",14250,70.4167,5.35041,1.38494E-07  
"29-JAN-2019",14250,70.5,5.35041,1.41559E-07  
"29-JAN-2019",14250,70.5833,5.35041,1.44253E-07  
"29-JAN-2019",14250,70.6667,5.35041,1.46324E-07  
"29-JAN-2019",14250,70.75,5.35041,1.4857E-07  
"29-JAN-2019",14250,70.8333,5.35041,1.50322E-07  
"29-JAN-2019",14250,70.9167,5.35041,1.5289E-07  
"29-JAN-2019",14250,71,5.35041,1.54018E-07  
"29-JAN-2019",14250,71.0833,5.35041,1.54856E-07  
"29-JAN-2019",14250,71.1667,5.35041,1.54654E-07  
"29-JAN-2019",14250,71.25,5.35041,1.55023E-07  
"29-JAN-2019",14250,71.3333,5.35041,1.55623E-07  
"29-JAN-2019",14250,71.4167,5.35041,1.56054E-07  
"29-JAN-2019",14250,71.5,5.35041,1.57327E-07  
"29-JAN-2019",14250,71.5833,5.35041,1.5909E-07  
"29-JAN-2019",14250,71.6667,5.35041,1.59975E-07  
"29-JAN-2019",14250,71.75,5.35041,1.60203E-07  
"29-JAN-2019",14250,71.8333,5.35041,1.59939E-07  
"29-JAN-2019",14250,71.9167,5.35041,1.58201E-07  
"29-JAN-2019",14250,72,5.35041,1.57837E-07  
"29-JAN-2019",14250,72.0833,5.35041,1.5868E-07  
"29-JAN-2019",14250,72.1667,5.35041,1.59908E-07  
"29-JAN-2019",14250,72.25,5.35041,1.60854E-07  
"29-JAN-2019",14250,72.3333,5.35041,1.57974E-07  
"29-JAN-2019",14250,72.4167,5.35041,1.54246E-07  
"29-JAN-2019",14250,72.5,5.35041,1.4826E-07  
"29-JAN-2019",14250,72.5833,5.35041,1.49424E-07  
"29-JAN-2019",14250,72.6667,5.35041,1.48128E-07  
"29-JAN-2019",14250,72.75,5.35041,1.4595E-07  
"29-JAN-2019",14250,72.8333,5.35041,1.6294E-07  
"29-JAN-2019",14250,72.9167,5.35041,1.39672E-07  
"29-JAN-2019",14250,73,5.35041,1.29231E-07  
"29-JAN-2019",14250,73.0833,5.35041,1.2641E-07  
"29-JAN-2019",14250,73.1667,5.35041,1.2727E-07  
"29-JAN-2019",14250,73.25,5.35041,1.24915E-07  
"29-JAN-2019",14250,73.3333,5.35041,1.27879E-07  
"29-JAN-2019",14250,73.4167,5.35041,1.2564E-07  
"29-JAN-2019",14250,73.5,5.35041,1.27775E-07  
"29-JAN-2019",14250,73.5833,5.35041,1.26139E-07  
"29-JAN-2019",14250,73.6667,5.35041,1.27164E-07  
"29-JAN-2019",14250,73.75,5.35041,1.26859E-07  
"29-JAN-2019",14250,73.8333,5.35041,1.2796E-07  
"29-JAN-2019",14250,73.9167,5.35041,1.28769E-07  
"29-JAN-2019",14250,74,5.35041,1.29673E-07  
"29-JAN-2019",14250,74.0833,5.35041,1.29788E-07  
"29-JAN-2019",14250,74.1667,5.35041,1.31982E-07  
"29-JAN-2019",14250,74.25,5.35041,1.32477E-07  
