Total Number of Records          76555.
             DATA SET: /home/las/datasets/pCO2/pCO2-Corrected_INCOIS-BIO-ROMS.nc
             X: 0.5 to 76555.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 24-JAN-1980 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: DEVIANT_UNCERTAINTY is Uncertainties (1-sigma) of deviants (micro atm)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,DEVIANT_UNCERTAINTY
"28-FEB-2019",14280,77.4167,9.15271,-1.E+34  
"28-FEB-2019",14280,77.5,9.15271,-1.E+34  
"28-FEB-2019",14280,77.5833,9.15271,-1.E+34  
"28-FEB-2019",14280,77.6667,9.15271,-1.E+34  
"28-FEB-2019",14280,77.75,9.15271,-1.E+34  
"28-FEB-2019",14280,77.8333,9.15271,-1.E+34  
"28-FEB-2019",14280,77.9167,9.15271,-1.E+34  
"28-FEB-2019",14280,78,9.15271,-1.E+34  
"28-FEB-2019",14280,78.0833,9.15271,-1.E+34  
"28-FEB-2019",14280,78.1667,9.15271,-1.E+34  
"28-FEB-2019",14280,78.25,9.15271,-1.E+34  
"28-FEB-2019",14280,78.3333,9.15271,-1.E+34  
"28-FEB-2019",14280,78.4167,9.15271,-1.E+34  
"28-FEB-2019",14280,78.5,9.15271,-1.E+34  
"28-FEB-2019",14280,78.5833,9.15271,-1.E+34  
"28-FEB-2019",14280,78.6667,9.15271,-1.E+34  
"28-FEB-2019",14280,78.75,9.15271,-1.E+34  
"28-FEB-2019",14280,78.8333,9.15271,-1.E+34  
"28-FEB-2019",14280,78.9167,9.15271,-1.E+34  
"28-FEB-2019",14280,79,9.15271,-1.E+34  
"28-FEB-2019",14280,79.0833,9.15271,2.12121  
"28-FEB-2019",14280,79.1667,9.15271,2.20727  
"28-FEB-2019",14280,79.25,9.15271,2.35133  
"28-FEB-2019",14280,79.3333,9.15271,-1.E+34  
"28-FEB-2019",14280,79.4167,9.15271,-1.E+34  
"28-FEB-2019",14280,79.5,9.15271,-1.E+34  
"28-FEB-2019",14280,79.5833,9.15271,-1.E+34  
"28-FEB-2019",14280,79.6667,9.15271,-1.E+34  
"28-FEB-2019",14280,79.75,9.15271,-1.E+34  
"28-FEB-2019",14280,79.8333,9.15271,-1.E+34  
"28-FEB-2019",14280,79.9167,9.15271,-1.E+34  
"28-FEB-2019",14280,80,9.15271,-1.E+34  
"28-FEB-2019",14280,80.0833,9.15271,-1.E+34  
"28-FEB-2019",14280,80.1667,9.15271,-1.E+34  
"28-FEB-2019",14280,80.25,9.15271,-1.E+34  
"28-FEB-2019",14280,80.3333,9.15271,-1.E+34  
"28-FEB-2019",14280,80.4167,9.15271,-1.E+34  
"28-FEB-2019",14280,80.5,9.15271,-1.E+34  
"28-FEB-2019",14280,80.5833,9.15271,-1.E+34  
"28-FEB-2019",14280,80.6667,9.15271,-1.E+34  
"28-FEB-2019",14280,80.75,9.15271,-1.E+34  
"28-FEB-2019",14280,80.8333,9.15271,-1.E+34  
"28-FEB-2019",14280,80.9167,9.15271,-1.E+34  
"28-FEB-2019",14280,81,9.15271,2.15327  
"28-FEB-2019",14280,81.0833,9.15271,1.72202  
"28-FEB-2019",14280,81.1667,9.15271,2.02213  
"28-FEB-2019",14280,81.25,9.15271,3.57213  
"28-FEB-2019",14280,81.3333,9.15271,1.83189  
"28-FEB-2019",14280,81.4167,9.15271,1.72528  
"28-FEB-2019",14280,81.5,9.15271,1.8609  
"28-FEB-2019",14280,81.5833,9.15271,1.84149  
"28-FEB-2019",14280,81.6667,9.15271,1.83045  
"28-FEB-2019",14280,81.75,9.15271,1.56689  
"28-FEB-2019",14280,81.8333,9.15271,1.5182  
"28-FEB-2019",14280,81.9167,9.15271,1.5587  
"28-FEB-2019",14280,82,9.15271,1.42202  
"28-FEB-2019",14280,82.0833,9.15271,1.366  
"28-FEB-2019",14280,82.1667,9.15271,1.58391  
"28-FEB-2019",14280,82.25,9.15271,1.5261  
"28-FEB-2019",14280,82.3333,9.15271,1.53647  
"28-FEB-2019",14280,82.4167,9.15271,1.41658  
"28-FEB-2019",14280,82.5,9.15271,1.39176  
"28-FEB-2019",14280,82.5833,9.15271,1.41424  
"28-FEB-2019",14280,82.6667,9.15271,1.44265  
"28-FEB-2019",14280,82.75,9.15271,1.4719  
"28-FEB-2019",14280,82.8333,9.15271,1.51181  
"28-FEB-2019",14280,82.9167,9.15271,1.53122  
"28-FEB-2019",14280,83,9.15271,1.50928  
"28-FEB-2019",14280,83.0833,9.15271,1.7344  
"28-FEB-2019",14280,83.1667,9.15271,1.71306  
"28-FEB-2019",14280,83.25,9.15271,1.66416  
"28-FEB-2019",14280,83.3333,9.15271,1.63553  
"28-FEB-2019",14280,83.4167,9.15271,1.69117  
"28-FEB-2019",14280,83.5,9.15271,1.70956  
"28-FEB-2019",14280,83.5833,9.15271,1.71109  
"28-FEB-2019",14280,83.6667,9.15271,1.65969  
"28-FEB-2019",14280,83.75,9.15271,1.66025  
"28-FEB-2019",14280,83.8333,9.15271,1.52723  
"28-FEB-2019",14280,83.9167,9.15271,1.57249  
"28-FEB-2019",14280,84,9.15271,1.52087  
"28-FEB-2019",14280,84.0833,9.15271,1.48986  
"28-FEB-2019",14280,84.1667,9.15271,1.35496  
"28-FEB-2019",14280,84.25,9.15271,1.4002  
"28-FEB-2019",14280,84.3333,9.15271,1.48828  
"28-FEB-2019",14280,84.4167,9.15271,1.47788  
"28-FEB-2019",14280,84.5,9.15271,1.47353  
"28-FEB-2019",14280,84.5833,9.15271,1.50214  
"28-FEB-2019",14280,84.6667,9.15271,1.54114  
"28-FEB-2019",14280,84.75,9.15271,1.70891  
"28-FEB-2019",14280,84.8333,9.15271,1.96675  
"28-FEB-2019",14280,84.9167,9.15271,1.92604  
"28-FEB-2019",14280,85,9.15271,1.94328  
"28-FEB-2019",14280,85.0833,9.15271,1.94795  
"28-FEB-2019",14280,85.1667,9.15271,1.95627  
"28-FEB-2019",14280,85.25,9.15271,1.65511  
"28-FEB-2019",14280,85.3333,9.15271,1.96156  
"28-FEB-2019",14280,85.4167,9.15271,1.86022  
"28-FEB-2019",14280,85.5,9.15271,3.3317  
"28-FEB-2019",14280,85.5833,9.15271,2.94887  
"28-FEB-2019",14280,85.6667,9.15271,2.90637  
"28-FEB-2019",14280,85.75,9.15271,2.58478  
"28-FEB-2019",14280,85.8333,9.15271,1.88423  
"28-FEB-2019",14280,85.9167,9.15271,1.84285  
"28-FEB-2019",14280,86,9.15271,1.88268  
"28-FEB-2019",14280,86.0833,9.15271,1.94808  
"28-FEB-2019",14280,86.1667,9.15271,2.56251  
"28-FEB-2019",14280,86.25,9.15271,2.55133  
"28-FEB-2019",14280,86.3333,9.15271,2.90614  
"28-FEB-2019",14280,86.4167,9.15271,2.25777  
"28-FEB-2019",14280,86.5,9.15271,2.26519  
"28-FEB-2019",14280,86.5833,9.15271,2.31789  
"28-FEB-2019",14280,86.6667,9.15271,2.22801  
"28-FEB-2019",14280,86.75,9.15271,1.8164  
"28-FEB-2019",14280,86.8333,9.15271,1.57248  
"28-FEB-2019",14280,86.9167,9.15271,1.5033  
"28-FEB-2019",14280,87,9.15271,1.58993  
"28-FEB-2019",14280,87.0833,9.15271,1.51515  
"28-FEB-2019",14280,87.1667,9.15271,1.52689  
"28-FEB-2019",14280,87.25,9.15271,1.60584  
"28-FEB-2019",14280,87.3333,9.15271,4.11944  
"28-FEB-2019",14280,87.4167,9.15271,3.61709  
"28-FEB-2019",14280,87.5,9.15271,3.65399  
"28-FEB-2019",14280,87.5833,9.15271,3.57277  
"28-FEB-2019",14280,87.6667,9.15271,3.82877  
"28-FEB-2019",14280,87.75,9.15271,2.67144  
"28-FEB-2019",14280,87.8333,9.15271,2.70324  
"28-FEB-2019",14280,87.9167,9.15271,2.71658  
"28-FEB-2019",14280,88,9.15271,2.79138  
"28-FEB-2019",14280,88.0833,9.15271,2.78084  
"28-FEB-2019",14280,88.1667,9.15271,2.80381  
"28-FEB-2019",14280,88.25,9.15271,2.89358  
"28-FEB-2019",14280,88.3333,9.15271,2.89904  
"28-FEB-2019",14280,88.4167,9.15271,2.85456  
"28-FEB-2019",14280,88.5,9.15271,3.25153  
"28-FEB-2019",14280,88.5833,9.15271,2.7801  
"28-FEB-2019",14280,88.6667,9.15271,2.61568  
"28-FEB-2019",14280,88.75,9.15271,2.55981  
"28-FEB-2019",14280,88.8333,9.15271,2.36385  
"28-FEB-2019",14280,88.9167,9.15271,2.32616  
"28-FEB-2019",14280,89,9.15271,2.39927  
"28-FEB-2019",14280,89.0833,9.15271,2.8522  
"28-FEB-2019",14280,89.1667,9.15271,2.78024  
"28-FEB-2019",14280,89.25,9.15271,2.73683  
"28-FEB-2019",14280,89.3333,9.15271,2.96885  
"28-FEB-2019",14280,89.4167,9.15271,2.98458  
"28-FEB-2019",14280,89.5,9.15271,2.93707  
"28-FEB-2019",14280,89.5833,9.15271,3.15194  
"28-FEB-2019",14280,89.6667,9.15271,2.87023  
"28-FEB-2019",14280,89.75,9.15271,2.84931  
"28-FEB-2019",14280,89.8333,9.15271,2.59136  
"28-FEB-2019",14280,89.9167,9.15271,2.58953  
"28-FEB-2019",14280,90,9.15271,2.59701  
"28-FEB-2019",14280,90.0833,9.15271,2.48158  
"28-FEB-2019",14280,90.1667,9.15271,2.5884  
"28-FEB-2019",14280,90.25,9.15271,2.57982  
"28-FEB-2019",14280,90.3333,9.15271,2.76521  
"28-FEB-2019",14280,90.4167,9.15271,2.83032  
"28-FEB-2019",14280,90.5,9.15271,2.64549  
"28-FEB-2019",14280,90.5833,9.15271,2.73576  
"28-FEB-2019",14280,90.6667,9.15271,2.64301  
"28-FEB-2019",14280,90.75,9.15271,2.63971  
"28-FEB-2019",14280,90.8333,9.15271,2.66323  
"28-FEB-2019",14280,90.9167,9.15271,2.69648  
"28-FEB-2019",14280,91,9.15271,2.47813  
"28-FEB-2019",14280,91.0833,9.15271,2.51892  
"28-FEB-2019",14280,91.1667,9.15271,2.50927  
"28-FEB-2019",14280,65.8333,9.23499,1.88389  
"28-FEB-2019",14280,65.9167,9.23499,1.9698  
"28-FEB-2019",14280,66,9.23499,1.95849  
"28-FEB-2019",14280,66.0833,9.23499,2.20068  
"28-FEB-2019",14280,66.1667,9.23499,2.12593  
"28-FEB-2019",14280,66.25,9.23499,2.23846  
"28-FEB-2019",14280,66.3333,9.23499,2.173  
"28-FEB-2019",14280,66.4167,9.23499,1.94023  
"28-FEB-2019",14280,66.5,9.23499,1.92553  
"28-FEB-2019",14280,66.5833,9.23499,1.93072  
"28-FEB-2019",14280,66.6667,9.23499,2.06932  
"28-FEB-2019",14280,66.75,9.23499,2.06962  
"28-FEB-2019",14280,66.8333,9.23499,2.0578  
"28-FEB-2019",14280,66.9167,9.23499,2.0401  
"28-FEB-2019",14280,67,9.23499,2.06927  
"28-FEB-2019",14280,67.0833,9.23499,2.04923  
"28-FEB-2019",14280,67.1667,9.23499,1.80885  
"28-FEB-2019",14280,67.25,9.23499,1.86055  
"28-FEB-2019",14280,67.3333,9.23499,1.87332  
"28-FEB-2019",14280,67.4167,9.23499,1.84842  
"28-FEB-2019",14280,67.5,9.23499,1.90529  
"28-FEB-2019",14280,67.5833,9.23499,1.87856  
"28-FEB-2019",14280,67.6667,9.23499,2.06325  
"28-FEB-2019",14280,67.75,9.23499,2.06625  
"28-FEB-2019",14280,67.8333,9.23499,2.21253  
"28-FEB-2019",14280,67.9167,9.23499,2.33037  
"28-FEB-2019",14280,68,9.23499,2.2793  
"28-FEB-2019",14280,68.0833,9.23499,2.25711  
"28-FEB-2019",14280,68.1667,9.23499,2.17884  
"28-FEB-2019",14280,68.25,9.23499,2.16744  
"28-FEB-2019",14280,68.3333,9.23499,2.1387  
"28-FEB-2019",14280,68.4167,9.23499,2.13901  
"28-FEB-2019",14280,68.5,9.23499,1.52359  
"28-FEB-2019",14280,68.5833,9.23499,1.53711  
"28-FEB-2019",14280,68.6667,9.23499,1.46042  
"28-FEB-2019",14280,68.75,9.23499,1.45656  
"28-FEB-2019",14280,68.8333,9.23499,1.8216  
"28-FEB-2019",14280,68.9167,9.23499,1.55739  
"28-FEB-2019",14280,69,9.23499,1.54443  
"28-FEB-2019",14280,69.0833,9.23499,1.97208  
"28-FEB-2019",14280,69.1667,9.23499,1.91996  
"28-FEB-2019",14280,69.25,9.23499,1.83858  
"28-FEB-2019",14280,69.3333,9.23499,1.80289  
"28-FEB-2019",14280,69.4167,9.23499,1.83448  
"28-FEB-2019",14280,69.5,9.23499,1.76005  
"28-FEB-2019",14280,69.5833,9.23499,1.76802  
"28-FEB-2019",14280,69.6667,9.23499,1.97434  
"28-FEB-2019",14280,69.75,9.23499,1.95224  
"28-FEB-2019",14280,69.8333,9.23499,1.71761  
"28-FEB-2019",14280,69.9167,9.23499,1.72562  
"28-FEB-2019",14280,70,9.23499,1.663  
"28-FEB-2019",14280,70.0833,9.23499,1.67327  
"28-FEB-2019",14280,70.1667,9.23499,1.7044  
"28-FEB-2019",14280,70.25,9.23499,1.68514  
"28-FEB-2019",14280,70.3333,9.23499,1.69257  
"28-FEB-2019",14280,70.4167,9.23499,1.84798  
"28-FEB-2019",14280,70.5,9.23499,1.77142  
"28-FEB-2019",14280,70.5833,9.23499,2.43196  
"28-FEB-2019",14280,70.6667,9.23499,2.56761  
"28-FEB-2019",14280,70.75,9.23499,2.61268  
"28-FEB-2019",14280,70.8333,9.23499,2.61195  
"28-FEB-2019",14280,70.9167,9.23499,2.7989  
"28-FEB-2019",14280,71,9.23499,3.3635  
"28-FEB-2019",14280,71.0833,9.23499,3.25477  
"28-FEB-2019",14280,71.1667,9.23499,2.71089  
"28-FEB-2019",14280,71.25,9.23499,2.67921  
"28-FEB-2019",14280,71.3333,9.23499,4.14505  
"28-FEB-2019",14280,71.4167,9.23499,4.94471  
"28-FEB-2019",14280,71.5,9.23499,5.51386  
"28-FEB-2019",14280,71.5833,9.23499,2.71707  
"28-FEB-2019",14280,71.6667,9.23499,2.81131  
"28-FEB-2019",14280,71.75,9.23499,2.87357  
"28-FEB-2019",14280,71.8333,9.23499,2.73357  
"28-FEB-2019",14280,71.9167,9.23499,2.51096  
"28-FEB-2019",14280,72,9.23499,2.36394  
"28-FEB-2019",14280,72.0833,9.23499,2.50591  
"28-FEB-2019",14280,72.1667,9.23499,2.41803  
"28-FEB-2019",14280,72.25,9.23499,2.43726  
"28-FEB-2019",14280,72.3333,9.23499,2.42395  
"28-FEB-2019",14280,72.4167,9.23499,2.45889  
"28-FEB-2019",14280,72.5,9.23499,2.52651  
"28-FEB-2019",14280,72.5833,9.23499,2.52131  
"28-FEB-2019",14280,72.6667,9.23499,2.60392  
"28-FEB-2019",14280,72.75,9.23499,2.52839  
"28-FEB-2019",14280,72.8333,9.23499,2.70066  
"28-FEB-2019",14280,72.9167,9.23499,2.69242  
"28-FEB-2019",14280,73,9.23499,2.73613  
"28-FEB-2019",14280,73.0833,9.23499,2.67911  
"28-FEB-2019",14280,73.1667,9.23499,2.68175  
"28-FEB-2019",14280,73.25,9.23499,2.77772  
"28-FEB-2019",14280,73.3333,9.23499,2.73219  
"28-FEB-2019",14280,73.4167,9.23499,2.71134  
"28-FEB-2019",14280,73.5,9.23499,2.83452  
"28-FEB-2019",14280,73.5833,9.23499,2.87119  
"28-FEB-2019",14280,73.6667,9.23499,2.89025  
"28-FEB-2019",14280,73.75,9.23499,2.91882  
"28-FEB-2019",14280,73.8333,9.23499,2.89545  
"28-FEB-2019",14280,73.9167,9.23499,2.86844  
"28-FEB-2019",14280,74,9.23499,2.91388  
"28-FEB-2019",14280,74.0833,9.23499,2.84325  
"28-FEB-2019",14280,74.1667,9.23499,2.89478  
"28-FEB-2019",14280,74.25,9.23499,2.67921  
"28-FEB-2019",14280,74.3333,9.23499,2.58552  
"28-FEB-2019",14280,74.4167,9.23499,2.60243  
"28-FEB-2019",14280,74.5,9.23499,2.55245  
"28-FEB-2019",14280,74.5833,9.23499,2.54733  
"28-FEB-2019",14280,74.6667,9.23499,2.59668  
"28-FEB-2019",14280,74.75,9.23499,2.61986  
"28-FEB-2019",14280,74.8333,9.23499,2.49531  
"28-FEB-2019",14280,74.9167,9.23499,2.5422  
"28-FEB-2019",14280,75,9.23499,2.52651  
"28-FEB-2019",14280,75.0833,9.23499,2.55735  
"28-FEB-2019",14280,75.1667,9.23499,2.23531  
"28-FEB-2019",14280,75.25,9.23499,2.11874  
"28-FEB-2019",14280,75.3333,9.23499,2.12441  
"28-FEB-2019",14280,75.4167,9.23499,2.16872  
"28-FEB-2019",14280,75.5,9.23499,2.07272  
"28-FEB-2019",14280,75.5833,9.23499,2.042  
"28-FEB-2019",14280,75.6667,9.23499,1.85757  
"28-FEB-2019",14280,75.75,9.23499,1.68998  
"28-FEB-2019",14280,75.8333,9.23499,1.28483  
"28-FEB-2019",14280,75.9167,9.23499,1.31757  
"28-FEB-2019",14280,76,9.23499,1.59192  
"28-FEB-2019",14280,76.0833,9.23499,1.54159  
"28-FEB-2019",14280,76.1667,9.23499,2.32454  
"28-FEB-2019",14280,76.25,9.23499,2.00611  
"28-FEB-2019",14280,76.3333,9.23499,-1.E+34  
"28-FEB-2019",14280,76.4167,9.23499,-1.E+34  
"28-FEB-2019",14280,76.5,9.23499,-1.E+34  
"28-FEB-2019",14280,76.5833,9.23499,-1.E+34  
"28-FEB-2019",14280,76.6667,9.23499,-1.E+34  
"28-FEB-2019",14280,76.75,9.23499,-1.E+34  
"28-FEB-2019",14280,76.8333,9.23499,-1.E+34  
"28-FEB-2019",14280,76.9167,9.23499,-1.E+34  
"28-FEB-2019",14280,77,9.23499,-1.E+34  
"28-FEB-2019",14280,77.0833,9.23499,-1.E+34  
"28-FEB-2019",14280,77.1667,9.23499,-1.E+34  
"28-FEB-2019",14280,77.25,9.23499,-1.E+34  
"28-FEB-2019",14280,77.3333,9.23499,-1.E+34  
"28-FEB-2019",14280,77.4167,9.23499,-1.E+34  
"28-FEB-2019",14280,77.5,9.23499,-1.E+34  
"28-FEB-2019",14280,77.5833,9.23499,-1.E+34  
"28-FEB-2019",14280,77.6667,9.23499,-1.E+34  
"28-FEB-2019",14280,77.75,9.23499,-1.E+34  
"28-FEB-2019",14280,77.8333,9.23499,-1.E+34  
"28-FEB-2019",14280,77.9167,9.23499,-1.E+34  
"28-FEB-2019",14280,78,9.23499,-1.E+34  
"28-FEB-2019",14280,78.0833,9.23499,-1.E+34  
"28-FEB-2019",14280,78.1667,9.23499,-1.E+34  
"28-FEB-2019",14280,78.25,9.23499,-1.E+34  
"28-FEB-2019",14280,78.3333,9.23499,-1.E+34  
"28-FEB-2019",14280,78.4167,9.23499,-1.E+34  
"28-FEB-2019",14280,78.5,9.23499,-1.E+34  
"28-FEB-2019",14280,78.5833,9.23499,-1.E+34  
"28-FEB-2019",14280,78.6667,9.23499,-1.E+34  
"28-FEB-2019",14280,78.75,9.23499,-1.E+34  
"28-FEB-2019",14280,78.8333,9.23499,-1.E+34  
"28-FEB-2019",14280,78.9167,9.23499,-1.E+34  
"28-FEB-2019",14280,79,9.23499,2.38679  
"28-FEB-2019",14280,79.0833,9.23499,1.77199  
"28-FEB-2019",14280,79.1667,9.23499,-1.E+34  
"28-FEB-2019",14280,79.25,9.23499,-1.E+34  
"28-FEB-2019",14280,79.3333,9.23499,-1.E+34  
"28-FEB-2019",14280,79.4167,9.23499,-1.E+34  
"28-FEB-2019",14280,79.5,9.23499,-1.E+34  
"28-FEB-2019",14280,79.5833,9.23499,-1.E+34  
"28-FEB-2019",14280,79.6667,9.23499,-1.E+34  
"28-FEB-2019",14280,79.75,9.23499,-1.E+34  
"28-FEB-2019",14280,79.8333,9.23499,-1.E+34  
"28-FEB-2019",14280,79.9167,9.23499,-1.E+34  
"28-FEB-2019",14280,80,9.23499,-1.E+34  
"28-FEB-2019",14280,80.0833,9.23499,-1.E+34  
"28-FEB-2019",14280,80.1667,9.23499,-1.E+34  
"28-FEB-2019",14280,80.25,9.23499,-1.E+34  
"28-FEB-2019",14280,80.3333,9.23499,-1.E+34  
"28-FEB-2019",14280,80.4167,9.23499,-1.E+34  
"28-FEB-2019",14280,80.5,9.23499,-1.E+34  
"28-FEB-2019",14280,80.5833,9.23499,-1.E+34  
"28-FEB-2019",14280,80.6667,9.23499,-1.E+34  
"28-FEB-2019",14280,80.75,9.23499,-1.E+34  
"28-FEB-2019",14280,80.8333,9.23499,-1.E+34  
"28-FEB-2019",14280,80.9167,9.23499,-1.E+34  
"28-FEB-2019",14280,81,9.23499,1.61385  
"28-FEB-2019",14280,81.0833,9.23499,1.67075  
"28-FEB-2019",14280,81.1667,9.23499,2.11161  
"28-FEB-2019",14280,81.25,9.23499,3.7475  
"28-FEB-2019",14280,81.3333,9.23499,1.87509  
"28-FEB-2019",14280,81.4167,9.23499,1.74974  
"28-FEB-2019",14280,81.5,9.23499,1.74029  
"28-FEB-2019",14280,81.5833,9.23499,1.86616  
"28-FEB-2019",14280,81.6667,9.23499,1.78399  
"28-FEB-2019",14280,81.75,9.23499,1.53465  
"28-FEB-2019",14280,81.8333,9.23499,1.52422  
"28-FEB-2019",14280,81.9167,9.23499,1.52591  
"28-FEB-2019",14280,82,9.23499,1.35728  
"28-FEB-2019",14280,82.0833,9.23499,1.47319  
"28-FEB-2019",14280,82.1667,9.23499,1.43723  
"28-FEB-2019",14280,82.25,9.23499,1.52206  
"28-FEB-2019",14280,82.3333,9.23499,1.52483  
"28-FEB-2019",14280,82.4167,9.23499,1.54139  
"28-FEB-2019",14280,82.5,9.23499,1.55626  
"28-FEB-2019",14280,82.5833,9.23499,1.51985  
"28-FEB-2019",14280,82.6667,9.23499,1.42665  
"28-FEB-2019",14280,82.75,9.23499,1.51254  
"28-FEB-2019",14280,82.8333,9.23499,1.52786  
"28-FEB-2019",14280,82.9167,9.23499,1.75378  
"28-FEB-2019",14280,83,9.23499,1.7324  
"28-FEB-2019",14280,83.0833,9.23499,1.70659  
"28-FEB-2019",14280,83.1667,9.23499,1.67327  
"28-FEB-2019",14280,83.25,9.23499,1.66493  
"28-FEB-2019",14280,83.3333,9.23499,1.66851  
"28-FEB-2019",14280,83.4167,9.23499,1.69463  
"28-FEB-2019",14280,83.5,9.23499,1.72952  
"28-FEB-2019",14280,83.5833,9.23499,1.68767  
"28-FEB-2019",14280,83.6667,9.23499,1.5708  
"28-FEB-2019",14280,83.75,9.23499,1.53697  
"28-FEB-2019",14280,83.8333,9.23499,1.61439  
"28-FEB-2019",14280,83.9167,9.23499,1.46059  
"28-FEB-2019",14280,84,9.23499,1.3972  
"28-FEB-2019",14280,84.0833,9.23499,1.55476  
"28-FEB-2019",14280,84.1667,9.23499,1.62368  
"28-FEB-2019",14280,84.25,9.23499,1.437  
"28-FEB-2019",14280,84.3333,9.23499,1.74184  
"28-FEB-2019",14280,84.4167,9.23499,1.5854  
"28-FEB-2019",14280,84.5,9.23499,1.81918  
"28-FEB-2019",14280,84.5833,9.23499,1.71533  
"28-FEB-2019",14280,84.6667,9.23499,1.93158  
"28-FEB-2019",14280,84.75,9.23499,1.8349  
"28-FEB-2019",14280,84.8333,9.23499,1.93116  
"28-FEB-2019",14280,84.9167,9.23499,1.83243  
"28-FEB-2019",14280,85,9.23499,1.93125  
"28-FEB-2019",14280,85.0833,9.23499,1.93441  
"28-FEB-2019",14280,85.1667,9.23499,1.66722  
"28-FEB-2019",14280,85.25,9.23499,1.67321  
"28-FEB-2019",14280,85.3333,9.23499,1.6979  
"28-FEB-2019",14280,85.4167,9.23499,1.76199  
"28-FEB-2019",14280,85.5,9.23499,1.77272  
"28-FEB-2019",14280,85.5833,9.23499,3.15608  
"28-FEB-2019",14280,85.6667,9.23499,2.9247  
"28-FEB-2019",14280,85.75,9.23499,2.85034  
"28-FEB-2019",14280,85.8333,9.23499,2.55247  
"28-FEB-2019",14280,85.9167,9.23499,1.85926  
"28-FEB-2019",14280,86,9.23499,1.91326  
"28-FEB-2019",14280,86.0833,9.23499,1.87812  
"28-FEB-2019",14280,86.1667,9.23499,1.92573  
"28-FEB-2019",14280,86.25,9.23499,1.98444  
"28-FEB-2019",14280,86.3333,9.23499,2.63342  
"28-FEB-2019",14280,86.4167,9.23499,2.6233  
"28-FEB-2019",14280,86.5,9.23499,2.28577  
"28-FEB-2019",14280,86.5833,9.23499,2.28318  
"28-FEB-2019",14280,86.6667,9.23499,2.32018  
"28-FEB-2019",14280,86.75,9.23499,1.83801  
"28-FEB-2019",14280,86.8333,9.23499,1.73282  
"28-FEB-2019",14280,86.9167,9.23499,1.66121  
"28-FEB-2019",14280,87,9.23499,1.56366  
"28-FEB-2019",14280,87.0833,9.23499,1.53784  
"28-FEB-2019",14280,87.1667,9.23499,1.53416  
"28-FEB-2019",14280,87.25,9.23499,1.47387  
"28-FEB-2019",14280,87.3333,9.23499,1.5554  
"28-FEB-2019",14280,87.4167,9.23499,4.02965  
"28-FEB-2019",14280,87.5,9.23499,3.58366  
"28-FEB-2019",14280,87.5833,9.23499,3.56219  
"28-FEB-2019",14280,87.6667,9.23499,3.56429  
"28-FEB-2019",14280,87.75,9.23499,3.87366  
"28-FEB-2019",14280,87.8333,9.23499,2.79628  
"28-FEB-2019",14280,87.9167,9.23499,2.79941  
"28-FEB-2019",14280,88,9.23499,2.79285  
"28-FEB-2019",14280,88.0833,9.23499,2.80516  
"28-FEB-2019",14280,88.1667,9.23499,2.79592  
"28-FEB-2019",14280,88.25,9.23499,2.78744  
"28-FEB-2019",14280,88.3333,9.23499,2.8646  
"28-FEB-2019",14280,88.4167,9.23499,2.89673  
"28-FEB-2019",14280,88.5,9.23499,2.79237  
"28-FEB-2019",14280,88.5833,9.23499,3.25846  
"28-FEB-2019",14280,88.6667,9.23499,2.78515  
"28-FEB-2019",14280,88.75,9.23499,2.77204  
"28-FEB-2019",14280,88.8333,9.23499,2.37361  
"28-FEB-2019",14280,88.9167,9.23499,2.31727  
"28-FEB-2019",14280,89,9.23499,2.421  
"28-FEB-2019",14280,89.0833,9.23499,2.99675  
"28-FEB-2019",14280,89.1667,9.23499,3.03609  
"28-FEB-2019",14280,89.25,9.23499,3.03277  
"28-FEB-2019",14280,89.3333,9.23499,3.29044  
"28-FEB-2019",14280,89.4167,9.23499,3.22541  
"28-FEB-2019",14280,89.5,9.23499,3.24444  
"28-FEB-2019",14280,89.5833,9.23499,3.25768  
"28-FEB-2019",14280,89.6667,9.23499,3.3798  
"28-FEB-2019",14280,89.75,9.23499,3.48032  
"28-FEB-2019",14280,89.8333,9.23499,3.4436  
"28-FEB-2019",14280,89.9167,9.23499,2.63281  
"28-FEB-2019",14280,90,9.23499,2.85025  
"28-FEB-2019",14280,90.0833,9.23499,2.53287  
"28-FEB-2019",14280,90.1667,9.23499,2.59927  
"28-FEB-2019",14280,90.25,9.23499,2.80879  
"28-FEB-2019",14280,90.3333,9.23499,2.68298  
"28-FEB-2019",14280,90.4167,9.23499,2.73766  
"28-FEB-2019",14280,90.5,9.23499,2.63359  
"28-FEB-2019",14280,90.5833,9.23499,2.74072  
"28-FEB-2019",14280,90.6667,9.23499,2.67774  
"28-FEB-2019",14280,90.75,9.23499,2.57971  
"28-FEB-2019",14280,90.8333,9.23499,2.56284  
"28-FEB-2019",14280,90.9167,9.23499,2.58  
"28-FEB-2019",14280,91,9.23499,2.65387  
"28-FEB-2019",14280,91.0833,9.23499,2.46935  
"28-FEB-2019",14280,91.1667,9.23499,2.50047  
"28-FEB-2019",14280,65.8333,9.31724,1.8522  
"28-FEB-2019",14280,65.9167,9.31724,1.8975  
