Total Number of Records          76555.
             DATA SET: /home/las/datasets/pCO2/pCO2-Corrected_INCOIS-BIO-ROMS.nc
             X: 0.5 to 76555.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 24-JAN-1980 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: NO3 is Sea-surface nitrate concentration (IBR model) (milimole/m3)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,NO3
"28-FEB-2019",14280,70.8333,5.35041,0.0123459  
"28-FEB-2019",14280,70.9167,5.35041,0.0121899  
"28-FEB-2019",14280,71,5.35041,0.0121616  
"28-FEB-2019",14280,71.0833,5.35041,0.0118036  
"28-FEB-2019",14280,71.1667,5.35041,0.0121782  
"28-FEB-2019",14280,71.25,5.35041,0.0117351  
"28-FEB-2019",14280,71.3333,5.35041,0.0119479  
"28-FEB-2019",14280,71.4167,5.35041,0.0119099  
"28-FEB-2019",14280,71.5,5.35041,0.0123454  
"28-FEB-2019",14280,71.5833,5.35041,0.0123501  
"28-FEB-2019",14280,71.6667,5.35041,0.0129576  
"28-FEB-2019",14280,71.75,5.35041,0.0131597  
"28-FEB-2019",14280,71.8333,5.35041,0.0133918  
"28-FEB-2019",14280,71.9167,5.35041,0.0142897  
"28-FEB-2019",14280,72,5.35041,0.015404  
"28-FEB-2019",14280,72.0833,5.35041,0.0160313  
"28-FEB-2019",14280,72.1667,5.35041,0.0171273  
"28-FEB-2019",14280,72.25,5.35041,0.0172848  
"28-FEB-2019",14280,72.3333,5.35041,0.0172713  
"28-FEB-2019",14280,72.4167,5.35041,0.0167857  
"28-FEB-2019",14280,72.5,5.35041,0.0174113  
"28-FEB-2019",14280,72.5833,5.35041,0.0167724  
"28-FEB-2019",14280,72.6667,5.35041,0.0160658  
"28-FEB-2019",14280,72.75,5.35041,0.0148647  
"28-FEB-2019",14280,72.8333,5.35041,0.014591  
"28-FEB-2019",14280,72.9167,5.35041,0.0125742  
"28-FEB-2019",14280,73,5.35041,0.0141794  
"28-FEB-2019",14280,73.0833,5.35041,0.0116999  
"28-FEB-2019",14280,73.1667,5.35041,0.0107627  
"28-FEB-2019",14280,73.25,5.35041,0.0121434  
"28-FEB-2019",14280,73.3333,5.35041,0.0114173  
"28-FEB-2019",14280,73.4167,5.35041,0.0116188  
"28-FEB-2019",14280,73.5,5.35041,0.0112838  
"28-FEB-2019",14280,73.5833,5.35041,0.0111369  
"28-FEB-2019",14280,73.6667,5.35041,0.0114966  
"28-FEB-2019",14280,73.75,5.35041,0.0113426  
"28-FEB-2019",14280,73.8333,5.35041,0.0122867  
"28-FEB-2019",14280,73.9167,5.35041,0.0119041  
"28-FEB-2019",14280,74,5.35041,0.0129428  
"28-FEB-2019",14280,74.0833,5.35041,0.0139843  
"28-FEB-2019",14280,74.1667,5.35041,0.0144492  
"28-FEB-2019",14280,74.25,5.35041,0.0144723  
"28-FEB-2019",14280,74.3333,5.35041,0.0132033  
"28-FEB-2019",14280,74.4167,5.35041,0.0122597  
"28-FEB-2019",14280,74.5,5.35041,0.0120971  
"28-FEB-2019",14280,74.5833,5.35041,0.0115976  
"28-FEB-2019",14280,74.6667,5.35041,0.0110133  
"28-FEB-2019",14280,74.75,5.35041,0.0108901  
"28-FEB-2019",14280,74.8333,5.35041,0.00988092  
"28-FEB-2019",14280,74.9167,5.35041,0.0098066  
"28-FEB-2019",14280,75,5.35041,0.00921462  
"28-FEB-2019",14280,75.0833,5.35041,0.00978699  
"28-FEB-2019",14280,75.1667,5.35041,0.00932022  
"28-FEB-2019",14280,75.25,5.35041,0.00930502  
"28-FEB-2019",14280,75.3333,5.35041,0.0102476  
"28-FEB-2019",14280,75.4167,5.35041,0.00974191  
"28-FEB-2019",14280,75.5,5.35041,0.0101302  
"28-FEB-2019",14280,75.5833,5.35041,0.00999154  
"28-FEB-2019",14280,75.6667,5.35041,0.0103472  
"28-FEB-2019",14280,75.75,5.35041,0.010222  
"28-FEB-2019",14280,75.8333,5.35041,0.0103413  
"28-FEB-2019",14280,75.9167,5.35041,0.00985366  
"28-FEB-2019",14280,76,5.35041,0.00999514  
"28-FEB-2019",14280,76.0833,5.35041,0.0103837  
"28-FEB-2019",14280,76.1667,5.35041,0.0106619  
"28-FEB-2019",14280,76.25,5.35041,0.0108779  
"28-FEB-2019",14280,76.3333,5.35041,0.0112267  
"28-FEB-2019",14280,76.4167,5.35041,0.0114374  
"28-FEB-2019",14280,76.5,5.35041,0.0118624  
"28-FEB-2019",14280,76.5833,5.35041,0.0121315  
