dataset_id	id	acceptedNameUsage	acceptedNameUsageID	accessRights	aphiaid	areas	associatedMedia	associatedOccurrences	associatedOrganisms	associatedReferences	associatedSequences	associatedTaxa	basisOfRecord	bathymetry	bed	behavior	bibliographicCitation	brackish	caste	catalogNumber	class	classid	collectionCode	collectionID	continent	coordinatePrecision	coordinateUncertaintyInMeters	country	countryCode	county	cultivarEpithet	dataGeneralizations	datasetID	datasetName	dateIdentified	date_end	date_mid	date_start	date_year	day	decimalLatitude	decimalLongitude	degreeOfEstablishment	depth	disposition	division	divisionid	domain	domainid	dynamicProperties	earliestAgeOrLowestStage	earliestEonOrLowestEonothem	earliestEpochOrLowestSeries	earliestEraOrLowestErathem	earliestPeriodOrLowestSystem	endDayOfYear	establishmentMeans	eventDate	eventID	eventRemarks	eventTime	eventType	family	familyid	fieldNotes	fieldNumber	footprintSRS	footprintSpatialFit	footprintWKT	forma	formaid	formation	genericName	genus	genusid	geodeticDatum	geologicalContextID	georeferenceProtocol	georeferenceRemarks	georeferenceSources	georeferenceVerificationStatus	georeferencedBy	georeferencedDate	gigaclass	gigaclassid	group	hab	habitat	higherClassification	higherGeography	higherGeographyID	highestBiostratigraphicZone	identificationID	identificationQualifier	identificationReferences	identificationRemarks	identificationVerificationStatus	identifiedBy	identifiedByID	individualCount	informationWithheld	infraclass	infraclassid	infragenericEpithet	infrakingdom	infrakingdomid	infraorder	infraorderid	infraphylum	infraphylumid	infraspecificEpithet	institutionCode	institutionID	island	islandGroup	kingdom	kingdomid	language	latestAgeOrHighestStage	latestEonOrHighestEonothem	latestEpochOrHighestSeries	latestEraOrHighestErathem	latestPeriodOrHighestSystem	license	lifeStage	lithostratigraphicTerms	locality	locationAccordingTo	locationID	locationRemarks	lowestBiostratigraphicZone	marine	materialEntityID	materialEntityRemarks	materialSampleID	maximumDepthInMeters	maximumDistanceAboveSurfaceInMeters	maximumElevationInMeters	megaclass	megaclassid	member	minimumDepthInMeters	minimumDistanceAboveSurfaceInMeters	minimumElevationInMeters	modified	month	municipality	nameAccordingTo	nameAccordingToID	namePublishedIn	namePublishedInID	namePublishedInYear	nomenclaturalCode	nomenclaturalStatus	occurrenceID	occurrenceRemarks	occurrenceStatus	order	orderid	organismID	organismName	organismQuantity	organismQuantityType	organismRemarks	organismScope	originalNameUsage	originalNameUsageID	otherCatalogNumbers	ownerInstitutionCode	parentEventID	parentNameUsage	parentNameUsageID	parvorder	parvorderid	parvphylum	parvphylumid	pathway	phylum	phylum_division	phylum_divisionid	phylumid	pointRadiusSpatialFit	preparations	previousIdentifications	recordNumber	recordedBy	recordedByID	redlist_category	references	reproductiveCondition	rightsHolder	sampleSizeUnit	sampleSizeValue	samplingEffort	samplingProtocol	scientificName	scientificNameAuthorship	scientificNameID	section	sectionid	sex	shoredistance	species	speciesid	specificEpithet	sss	sst	startDayOfYear	stateProvince	subclass	subclassid	subdivision	subdivisionid	subfamily	subfamilyid	subforma	subformaid	subgenus	subgenusid	subkingdom	subkingdomid	suborder	suborderid	subphylum	subphylum_subdivision	subphylum_subdivisionid	subphylumid	subsection	subsectionid	subspecies	subspeciesid	subterclass	subterclassid	subtribe	subtribeid	subvariety	subvarietyid	superclass	superclassid	superdomain	superdomainid	superfamily	superfamilyid	superorder	superorderid	supertribe	supertribeid	taxonConceptID	taxonID	taxonRank	taxonRemarks	taxonomicStatus	tribe	tribeid	type	typeStatus	unaccepted	variety	varietyid	verbatimCoordinateSystem	verbatimCoordinates	verbatimDepth	verbatimElevation	verbatimEventDate	verbatimIdentification	verbatimLabel	verbatimLatitude	verbatimLocality	verbatimLongitude	verbatimSRS	verbatimTaxonRank	vernacularName	verticalDatum	vitality	waterBody	wrims	year	originalScientificName	flags	dropped	absence
31d93350-097e-456c-8e12-8af658c1107b	04b6fc49-baae-499d-9afc-67102740eca1				219738	[111, 112, 40034, 34273]							PreservedSpecimen	615.0				false		IO/SS/FIS/00352	Teleostei	293496	voucher specimen collections					India							2011-11-05	1320451200000	1320451200000	1320451200000	2011		11.91313333	80.14531667		785.0														2011-11-05	29111		14:30:00		Centrolophidae	125526										Psenopsis	205043									Actinopterygii	10194			Demersal							Alcock AW. 1890. Natural history notes from H.M. Indian Marine survey steamer Investigator, Commander R.F.Hoskyn, R.N., commanding ? No. 18. On the bathybial fishes of the Arabian Sea, obtained during the season 1889-90. Annals and Magazine of Natural History, (6) 295-331.			Rajeesh Kumar M.P, CMLRE		2									Gnathostomata	1828		CMLRE				Animalia	2								Adult		Off Puducherry					true				785.0						785.0													IO/SS/FIS/00352		present	Scombriformes	1517490										CMLRE						Osteichthyes	152352		Chordata			1821														EXPO	Psenopsis cyanea		urn:lsid:marinespecies.org:taxname:219738				32738.0	Psenopsis cyanea	219738		33.1	28.62																	Vertebrata			146419											Actinopteri	843664																																				Bay of Bengal			Psenopsis cyanea	[DEPTH_EXCEEDS_BATH]	false	false
31d93350-097e-456c-8e12-8af658c1107b	c8872dc6-5db6-4a9c-a3c0-fdd16209f4e7				217819	[111, 112, 40034, 34273]							PreservedSpecimen	650.0				false		IO/SS/FIS/00353	Teleostei	293496	voucher specimen collections					India							2012-03-17	1319932800000	1319932800000	1319932800000	2011		18.83051667	85.37693333		643.0														2011-10-30	29105		09:35:00		Ophidiidae	125505										Pycnocraspedum	204022									Actinopterygii	10194			Demersal							Alcock AW. 1889. Natural history notes from H.M. Indian marine survey steamer `Investigator,' Commander Alfred Carpenter, R. N., D. S. O., commanding.-No. 13. On the bathybial fishes of the Bay of Bengal and neighbouring waters, obtained during the seasons 1885-1889. Annals and Magazine of Natural History, (Ser. 6) 4 (24): 450-461.			Rajeesh Kumar M.P, CMLRE		1									Gnathostomata	1828		CMLRE				Animalia	2								Adult		Off sompetta					true				643.0						643.0													IO/SS/FIS/00353		present	Ophidiiformes	10314										CMLRE						Osteichthyes	152352		Chordata			1821														HSDT (CV)	Pycnocraspedum squamipinne		urn:lsid:marinespecies.org:taxname:217819				67896.0	Pycnocraspedum squamipinne	217819		31.51	28.39							Neobythitinae	154740									Vertebrata			146419											Actinopteri	843664																																				Bay of Bengal			Pycnocraspedum squamipinne	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	60e3d799-a0cf-49ae-b35f-b911e57f9cb5				158994	[111, 112, 40034, 34273]							PreservedSpecimen	642.0				false		IO/SS/FIS/00354	Teleostei	293496	voucher specimen collections					India							2012-01-01	1320710400000	1320710400000	1320710400000	2011		10.91828333	80.35865		650.0														2011-11-08	29115		14:10:00		Bythitidae	125503										Diplacanthopoma	158993									Actinopterygii	10194			Demersal							G?nther, 1887			Rajeesh Kumar M.P, CMLRE		5									Gnathostomata	1828		CMLRE				Animalia	2								Adult		Off Chidambaram					true				650.0						650.0													IO/SS/FIS/00354		present	Ophidiiformes	10314										CMLRE						Osteichthyes	152352		Chordata			1821														EXPO	Diplacanthopoma brachysoma		urn:lsid:marinespecies.org:taxname:158994				54851.0	Diplacanthopoma brachysoma	158994		33.25	28.76							Bythitinae	154743									Vertebrata			146419											Actinopteri	843664																																				Bay of Bengal			Diplacanthopoma brachysoma	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	da97c00e-57fd-4125-b3be-dbbc92d3aa4f				219738	[111, 112, 40034, 34273]							PreservedSpecimen	650.0				false		IO/SS/FIS/00355	Teleostei	293496	voucher specimen collections					India							2012-03-17	1319932800000	1319932800000	1319932800000	2011		18.83051667	85.37693333		643.0														2011-10-30	29105		09:35:00		Centrolophidae	125526										Psenopsis	205043									Actinopterygii	10194			Demersal							Alcock AW. 1890. Natural history notes from H.M. Indian Marine survey steamer Investigator, Commander R.F.Hoskyn, R.N., commanding ? No. 18. On the bathybial fishes of the Arabian Sea, obtained during the season 1889-90. Annals and Magazine of Natural History, (6) 295-331.			Rajeesh Kumar M.P, CMLRE		1									Gnathostomata	1828		CMLRE				Animalia	2								Adult		Off sompetta					true				643.0						643.0													IO/SS/FIS/00355		present	Scombriformes	1517490										CMLRE						Osteichthyes	152352		Chordata			1821														HSDT (CV)	Psenopsis cyanea		urn:lsid:marinespecies.org:taxname:219738				67896.0	Psenopsis cyanea	219738		31.51	28.39																	Vertebrata			146419											Actinopteri	843664																																				Bay of Bengal			Psenopsis cyanea	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	05f04779-70f2-4d58-87d7-258d6afec094				217799	[111, 112, 40032, 34269]							PreservedSpecimen	1006.0				false		IO/SS/FIS/00356	Teleostei	293496	voucher specimen collections					India							2013-07-10	1373760000000	1373760000000	1373760000000	2013		8.29	76.21		1055.0														2013-07-14	31601		15:30:00		Ophidiidae	125505										Dicrolene	159129									Actinopterygii	10194			Demersal							Alcock AW. 1889. Natural history notes from H.M. Indian marine survey steamer `Investigator,' Commander Alfred Carpenter, R. N., D. S. O., commanding.-No. 13. On the bathybial fishes of the Bay of Bengal and neighbouring waters, obtained during the seasons 1885-1889. Annals and Magazine of Natural History, (Ser. 6) 4 (24): 450-461.			Rajeesh Kumar M.P, CMLRE		2									Gnathostomata	1828		CMLRE				Animalia	2								Adult		Off Trivandrum					true				1078.0						1032.0													IO/SS/FIS/00356		present	Ophidiiformes	10314										CMLRE						Osteichthyes	152352		Chordata			1821														HSDT	Dicrolene multifilis		urn:lsid:marinespecies.org:taxname:217799				73357.0	Dicrolene multifilis	217799		34.42	28.55							Neobythitinae	154740									Vertebrata			146419											Actinopteri	843664																																				Arabian Sea			Dicrolene multifilis	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	122faeea-588a-4f39-840c-1ed4380d6e13				276910	[111, 112, 40034, 34273]							PreservedSpecimen	672.0				false		IO/SS/FIS/00357	Teleostei	293496	voucher specimen collections					India							2012-02-13	1319846400000	1319846400000	1319846400000	2011		18.8406	85.38531667		650.0														2011-10-29	29103		09:30:00		Ophidiidae	125505										Pycnocraspedum	204022									Actinopterygii	10194			Demersal							Gosline, 1954			Rajeesh Kumar M.P, CMLRE		2									Gnathostomata	1828		CMLRE				Animalia	2								Adult		Off sompetta					true				650.0						650.0													IO/SS/FIS/00357		present	Ophidiiformes	10314										CMLRE						Osteichthyes	152352		Chordata			1821														EXPO	Pycnocraspedum armatum		urn:lsid:marinespecies.org:taxname:276910				67354.0	Pycnocraspedum armatum	276910		31.31	28.38							Neobythitinae	154740									Vertebrata			146419											Actinopteri	843664																																				Bay of Bengal			Pycnocraspedum armatum	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	7982472b-6e2c-494d-8984-6f7c0795d8d4				272803	[111, 112, 40034, 34273]							PreservedSpecimen	615.0				false		IO/SS/FIS/00358	Teleostei	293496	voucher specimen collections					India							2011-11-05	1320451200000	1320451200000	1320451200000	2011		11.91313333	80.14531667		785.0														2011-11-05	29111		14:30:00		Ophidiidae	125505										Lamprogrammus	125861									Actinopterygii	10194			Demersal							Alcock, A. W. 1892. Natural history notes from H. M. Indian marine survey steamer ?Investigator,? Lieut. G. S. Gunn, R. N., commanding.--Series II, No. 5. On the bathybial fishes collected during the season of 1891-92. Annals and Magazine of Natural History (Series 6) v. 10 (no. 59): 345-365, PI. 18.			Rajeesh Kumar M.P, CMLRE		3									Gnathostomata	1828		CMLRE				Animalia	2								Adult		Off Puducherry					true				785.0						785.0													IO/SS/FIS/00358		present	Ophidiiformes	10314										CMLRE						Osteichthyes	152352		Chordata			1821														EXPO	Lamprogrammus fragilis		urn:lsid:marinespecies.org:taxname:272803				32738.0	Lamprogrammus fragilis	272803		33.1	28.62							Neobythitinae	154740									Vertebrata			146419											Actinopteri	843664																																				Bay of Bengal			Lamprogrammus fragilis	[DEPTH_EXCEEDS_BATH]	false	false
31d93350-097e-456c-8e12-8af658c1107b	57f0aba1-f8ad-4310-a217-45285391705f				217799	[111, 112, 40034, 34273]							PreservedSpecimen	615.0				false		IO/SS/FIS/00359	Teleostei	293496	voucher specimen collections					India							2011-11-05	1320451200000	1320451200000	1320451200000	2011		11.91313333	80.14531667		785.0														2011-11-05	29111		14:30:00		Ophidiidae	125505										Dicrolene	159129									Actinopterygii	10194			Demersal							Alcock AW. 1889. Natural history notes from H.M. Indian marine survey steamer `Investigator,' Commander Alfred Carpenter, R. N., D. S. O., commanding.-No. 13. On the bathybial fishes of the Bay of Bengal and neighbouring waters, obtained during the seasons 1885-1889. Annals and Magazine of Natural History, (Ser. 6) 4 (24): 450-461.			Rajeesh Kumar M.P, CMLRE		2									Gnathostomata	1828		CMLRE				Animalia	2								Adult		Off Puducherry					true				785.0						785.0													IO/SS/FIS/00359		present	Ophidiiformes	10314										CMLRE						Osteichthyes	152352		Chordata			1821														EXPO	Dicrolene multifilis		urn:lsid:marinespecies.org:taxname:217799				32738.0	Dicrolene multifilis	217799		33.1	28.62							Neobythitinae	154740									Vertebrata			146419											Actinopteri	843664																																				Bay of Bengal			Dicrolene multifilis	[DEPTH_EXCEEDS_BATH]	false	false
31d93350-097e-456c-8e12-8af658c1107b	2ee71382-f833-4bc8-876f-95835b8fe857				272803	[111, 112, 40034, 34273]							PreservedSpecimen	229.0				false		IO/SS/FIS/00360	Teleostei	293496	voucher specimen collections					India							2011-01-03	1283126400000	1283126400000	1283126400000	2010		13.18583333	80.647		311.0														2010-08-30	27912		14:47:00		Ophidiidae	125505										Lamprogrammus	125861									Actinopterygii	10194			Demersal							Alcock, A. W. 1892. Natural history notes from H. M. Indian marine survey steamer ?Investigator,? Lieut. G. S. Gunn, R. N., commanding.--Series II, No. 5. On the bathybial fishes collected during the season of 1891-92. Annals and Magazine of Natural History (Series 6) v. 10 (no. 59): 345-365, PI. 18.			Rajeesh Kumar M.P, CMLRE		2									Gnathostomata	1828		CMLRE				Animalia	2								Adult		Off Chennai					true				311.0						311.0													IO/SS/FIS/00360		present	Ophidiiformes	10314										CMLRE						Osteichthyes	152352		Chordata			1821														HSDT (CV)	Lamprogrammus fragilis		urn:lsid:marinespecies.org:taxname:272803				32734.0	Lamprogrammus fragilis	272803		32.99	28.64							Neobythitinae	154740									Vertebrata			146419											Actinopteri	843664																																				Bay of Bengal			Lamprogrammus fragilis	[DEPTH_EXCEEDS_BATH]	false	false
31d93350-097e-456c-8e12-8af658c1107b	766793a8-cc3f-4916-942c-39c408499766				274319	[111, 112, 40034, 34273]							PreservedSpecimen	615.0				false		IO/SS/FIS/00361	Teleostei	293496	voucher specimen collections					India							2012-03-17	1320624000000	1320624000000	1320624000000	2011		11.9116	80.14415		777.0														2011-11-07	29117		08:20:00		Polymixiidae	125582										Polymixia	126134									Actinopterygii	10194			Demersal							Kotthaus, 1970			Rajeesh Kumar M.P, CMLRE		2									Gnathostomata	1828		CMLRE				Animalia	2								Adult		Off Puducherry					true				777.0						777.0													IO/SS/FIS/00361		present	Polymixiiformes	10311										CMLRE						Osteichthyes	152352		Chordata			1821														EXPO	Polymixia fusca		urn:lsid:marinespecies.org:taxname:274319				32699.0	Polymixia fusca	274319		33.1	28.62																	Vertebrata			146419											Actinopteri	843664																																				Bay of Bengal			Polymixia fusca	[DEPTH_EXCEEDS_BATH]	false	false
31d93350-097e-456c-8e12-8af658c1107b	0e8915ed-aec9-4808-ac82-888443719a6c				272803	[111, 112, 40034, 34273]							PreservedSpecimen	229.0				false		IO/SS/FIS/00362	Teleostei	293496	voucher specimen collections					India							2011-01-03	1283126400000	1283126400000	1283126400000	2010		13.18583333	80.647		311.0														2010-08-30	27912		14:47:00		Ophidiidae	125505										Lamprogrammus	125861									Actinopterygii	10194			Demersal							Alcock, A. W. 1892. Natural history notes from H. M. Indian marine survey steamer ?Investigator,? Lieut. G. S. Gunn, R. N., commanding.--Series II, No. 5. On the bathybial fishes collected during the season of 1891-92. Annals and Magazine of Natural History (Series 6) v. 10 (no. 59): 345-365, PI. 18.			Rajeesh Kumar M.P, CMLRE		1									Gnathostomata	1828		CMLRE				Animalia	2								Adult		Off Chennai					true				311.0						311.0													IO/SS/FIS/00362		present	Ophidiiformes	10314										CMLRE						Osteichthyes	152352		Chordata			1821														HSDT (CV)	Lamprogrammus fragilis		urn:lsid:marinespecies.org:taxname:272803				32734.0	Lamprogrammus fragilis	272803		32.99	28.64							Neobythitinae	154740									Vertebrata			146419											Actinopteri	843664																																				Bay of Bengal			Lamprogrammus fragilis	[DEPTH_EXCEEDS_BATH]	false	false
31d93350-097e-456c-8e12-8af658c1107b	24d93cdf-794e-4176-8e41-1bf2f4d89877				272512	[111, 112, 40034, 34273]							PreservedSpecimen	615.0				false		IO/SS/FIS/00363	Teleostei	293496	voucher specimen collections					India							2011-11-05	1320451200000	1320451200000	1320451200000	2011		11.91313333	80.14531667		785.0														2011-11-05	29111		14:30:00		Moridae	125474										Physiculus	125770									Actinopterygii	10194			Demersal							Alcock AW. 1891. Natural history notes from H.M. Indian Marine Survey Steamer Investigator?. Ser. II, No. 1. On the results of deep-sea dredging during the season 1890?91. Annals and Magazines of Natural History, (6) 16?34.			Rajeesh Kumar M.P, CMLRE		2									Gnathostomata	1828		CMLRE				Animalia	2								Adult		Off Puducherry					true				785.0						785.0													IO/SS/FIS/00363		present	Gadiformes	10313										CMLRE						Osteichthyes	152352		Chordata			1821														EXPO	Physiculus roseus		urn:lsid:marinespecies.org:taxname:272512				32738.0	Physiculus roseus	272512		33.1	28.62																	Vertebrata			146419											Actinopteri	843664																																				Bay of Bengal			Physiculus roseus	[DEPTH_EXCEEDS_BATH]	false	false
31d93350-097e-456c-8e12-8af658c1107b	71249427-742a-4b13-9d92-1862c8277135				219139	[112, 113, 40034, 34274]							PreservedSpecimen	304.0				false		IO/SS/FIS/00364	Teleostei	293496	voucher specimen collections					India							2012-04-17	1322438400000	1322438400000	1322438400000	2011		13.00166667	93.10972222		308.0														2011-11-28	29238		11:15:00		Bembropidae	1517586										Bembrops	159841									Actinopterygii	10194			Demersal							Alcock AW. 1894. Natural history notes from H.M. Indian Marine Survey Steamer Investigator?- No. 11. An account of a recent collection of bathybial fishes from the Bay of Bengal and from the Laccadive Sea. Journal of the Asiatic Society of Bengal, Vol. 58:115?140., Caruso JH. 1981. The systematics and distribution of the lophiid anglerfishes: I. A revision of the genus Lophiodes, with the description of two new species. Copeia, 1981(3): 522-549.			Rajeesh Kumar M.P, CMLRE		3									Gnathostomata	1828		CMLRE				Animalia	2								Adult		Off North Andaman					true				308.0						308.0													IO/SS/FIS/00364		present	Perciformes	11014										CMLRE						Osteichthyes	152352		Chordata			1821														HSDT (CV)	Bembrops platyrhynchus		urn:lsid:marinespecies.org:taxname:219139				11050.0	Bembrops platyrhynchus	219139		32.14	28.86															Percoidei	151751	Vertebrata			146419											Actinopteri	843664																																				Andaman Sea			Bembrops platyrhynchus	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	a4e46470-93de-4810-969e-9578c28b9423				204083	[112, 113, 40034, 34273]							PreservedSpecimen	479.0				true		IO/SS/FIS/00365	Teleostei	293496	voucher specimen collections					India							2012-04-17	1323734400000	1323734400000	1323734400000	2011		7.752777778	93.21027778		384.0														2011-12-13	29290		09:25:00		Pinguipedidae	151413										Parapercis	204083									Actinopterygii	10194			Demersal										Rajeesh Kumar M.P, CMLRE		4									Gnathostomata	1828		CMLRE				Animalia	2								Adult		Off Nicobar Island					true				384.0						384.0													IO/SS/FIS/00365		present	Perciformes	11014										CMLRE						Osteichthyes	152352		Chordata			1821														HSDT (CV)	Parapercis		urn:lsid:marinespecies.org:taxname:204083				22032.0				32.85	28.83															Uranoscopoidei	1617139	Vertebrata			146419											Actinopteri	843664																																				Andaman Sea			Parapercis sp.	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	572c34c4-7e5f-43ce-9a65-08f54ecbc4c3				126635	[112, 113, 40034, 34273]							PreservedSpecimen	479.0				false		IO/SS/FIS/00366	Teleostei	293496	voucher specimen collections					India							2012-04-17	1323734400000	1323734400000	1323734400000	2011		7.752777778	93.21027778		384.0														2011-12-13	29290		09:25:00		Neoscopelidae	125499										Neoscopelus	125835									Actinopterygii	10194			Demersal							Matsubara, 1943			Rajeesh Kumar M.P, CMLRE		3									Gnathostomata	1828		CMLRE				Animalia	2								Adult		Off Nicobar Island					true				384.0						384.0													IO/SS/FIS/00366		present	Myctophiformes	10309										CMLRE						Osteichthyes	152352		Chordata			1821														HSDT (CV)	Neoscopelus microchir		urn:lsid:marinespecies.org:taxname:126635				22032.0	Neoscopelus microchir	126635		32.85	28.83																	Vertebrata			146419											Actinopteri	843664																																				Andaman Sea			Neoscopelus microchir	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	95f293bf-352f-4734-99cd-f181c63cda06				272424	[111, 112, 40032, 34269]							PreservedSpecimen	770.0				false		IO/SS/FIS/00367	Teleostei	293496	voucher specimen collections					India							2011-01-07	1281225600000	1281225600000	1281225600000	2010		9.893333333	75.53166667		1002.0														2010-08-08	27802		14:00:00		Macrouridae	125471										Nezumia	125754									Actinopterygii	10194			Demersal							(Smith & Radcliffe, 1912)			Rajeesh Kumar M.P, CMLRE		1									Gnathostomata	1828		CMLRE				Animalia	2								Adult		Off Kochi					true				1002.0						1002.0													IO/SS/FIS/00367		present	Gadiformes	10313										CMLRE						Osteichthyes	152352		Chordata			1821														HSDT (CV)	Nezumia proxima		urn:lsid:marinespecies.org:taxname:272424				75484.0	Nezumia proxima	272424		34.54	28.67							Macrourinae	154232									Vertebrata			146419											Actinopteri	843664																																				Arabian Sea			Nezumia proxima	[DEPTH_EXCEEDS_BATH]	false	false
31d93350-097e-456c-8e12-8af658c1107b	5721befc-6545-47b0-b60d-0df2190e116b				272337	[111, 112, 40032, 34269]							PreservedSpecimen	770.0				false		IO/SS/FIS/00368	Teleostei	293496	voucher specimen collections					India							2011-01-07	1281225600000	1281225600000	1281225600000	2010		9.893333333	75.53166667		1002.0														2010-08-08	27802		14:00:00		Macrouridae	125471										Coryphaenoides	125748									Actinopterygii	10194			Demersal							Alcock AW. 1889. Natural history notes from H.M. Indian marine survey steamer `Investigator,' Commander Alfred Carpenter, R. N., D. S. O., commanding.-No. 13. On the bathybial fishes of the Bay of Bengal and neighbouring waters, obtained during the seasons 1885-1889. Annals and Magazine of Natural History, (Ser. 6) 4 (24): 450-461.			Rajeesh Kumar M.P, CMLRE		1									Gnathostomata	1828		CMLRE				Animalia	2								Adult		Off Kochi					true				1002.0						1002.0													IO/SS/FIS/00368		present	Gadiformes	10313										CMLRE						Osteichthyes	152352		Chordata			1821														HSDT (CV)	Coryphaenoides macrolophus		urn:lsid:marinespecies.org:taxname:272337				75484.0	Coryphaenoides macrolophus	272337		34.54	28.67							Macrourinae	154232									Vertebrata			146419											Actinopteri	843664																																				Arabian Sea			Coryphaenoides macrolophus	[DEPTH_EXCEEDS_BATH]	false	false
31d93350-097e-456c-8e12-8af658c1107b	b30a2e11-7e36-4d47-b48e-19ce0de23af6				217783	[111, 112, 40032, 34269]							PreservedSpecimen	770.0				false		IO/SS/FIS/00369	Teleostei	293496	voucher specimen collections					India							2011-01-07	1281225600000	1281225600000	1281225600000	2010		9.893333333	75.53166667		1002.0														2010-08-08	27802		14:00:00		Macrouridae	125471										Nezumia	125754									Actinopterygii	10194			Demersal							Alcock AW. 1889. Natural history notes from H.M. Indian marine survey steamer `Investigator,' Commander Alfred Carpenter, R. N., D. S. O., commanding.-No. 13. On the bathybial fishes of the Bay of Bengal and neighbouring waters, obtained during the seasons 1885-1889. Annals and Magazine of Natural History, (Ser. 6) 4 (24): 450-461.			Rajeesh Kumar M.P, CMLRE		1									Gnathostomata	1828		CMLRE				Animalia	2								Adult		Off Kochi					true				1002.0						1002.0													IO/SS/FIS/00369		present	Gadiformes	10313										CMLRE						Osteichthyes	152352		Chordata			1821														HSDT (CV)	Nezumia semiquincunciata		urn:lsid:marinespecies.org:taxname:217783				75484.0	Nezumia semiquincunciata	217783		34.54	28.67							Macrourinae	154232									Vertebrata			146419											Actinopteri	843664																																				Arabian Sea			Nezumia semiquincunciata	[DEPTH_EXCEEDS_BATH]	false	false
31d93350-097e-456c-8e12-8af658c1107b	e81110f1-608f-49a5-a987-47a8ab2fe455				126306	[111, 112, 40032, 34269]							PreservedSpecimen	246.0				false		IO/SS/FIS/00434	Teleostei	293496	voucher specimen collections					India							2013-01-17	1345593600000	1345593600000	1345593600000	2012		12.17635	74.33945		245.0														2012-08-22	30505		15:50:00		Nemichthyidae	125432										Nemichthys	125639									Actinopterygii	10194			Demersal							Richardson, 1848			Rajeesh Kumar M.P, CMLRE		1									Gnathostomata	1828		CMLRE				Animalia	2								Adult		Off Payyannur					true				245.0						245.0													IO/SS/FIS/00434		present	Anguilliformes	10295										CMLRE						Osteichthyes	152352		Chordata			1821														HSDT (CV)	Nemichthys scolopaceus		urn:lsid:marinespecies.org:taxname:126306				77646.0	Nemichthys scolopaceus	126306		34.88	28.74																	Vertebrata			146419											Actinopteri	843664																																				Arabian Sea	true		Nemichthys scolopaceus	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	c8e84102-c7d0-4585-b75e-52d1d42a84b9				275904	[111, 112, 40034, 34273]							PreservedSpecimen	466.0				false		IO/SS/FIS/00370	Teleostei	293496	voucher specimen collections					India							2011-02-14	1282867200000	1282867200000	1282867200000	2010		11.0765	80.22533333		540.0														2010-08-27	27905		14:02:00		Ophidiidae	125505										Dicrolene	159129									Actinopterygii	10194			Demersal							Alcock AW. 1890. Natural history notes from H.M. Indian Marine survey steamer Investigator, Commander R.F.Hoskyn, R.N., commanding ? No. 18. On the bathybial fishes of the Arabian Sea, obtained during the season 1889-90. Annals and Magazine of Natural History, (6) 295-331.			Vinu Jacob, CMLRE		1									Gnathostomata	1828		CMLRE				Animalia	2								Adult		Off Thirukadiyur					true				540.0						540.0													IO/SS/FIS/00370		present	Ophidiiformes	10314										CMLRE						Osteichthyes	152352		Chordata			1821														HSDT (CV)	Dicrolene vaillanti		urn:lsid:marinespecies.org:taxname:275904				40065.0	Dicrolene vaillanti	275904		33.16	28.66							Neobythitinae	154740									Vertebrata			146419											Actinopteri	843664																																				Bay of Bengal			Dicrolene vaillanti	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	1038269a-19bc-44fb-9b71-f506b83f5b45				274319	[111, 112, 40034, 34273]							PreservedSpecimen	466.0				false		IO/SS/FIS/00371	Teleostei	293496	voucher specimen collections					India							2011-02-14	1282867200000	1282867200000	1282867200000	2010		11.0765	80.22533333		540.0														2010-08-27	27905		14:02:00		Polymixiidae	125582										Polymixia	126134									Actinopterygii	10194			Demersal							Kotthaus, 1970			Vinu Jacob, CMLRE		1									Gnathostomata	1828		CMLRE				Animalia	2								Adult		Off Thirukadiyur					true				540.0						540.0													IO/SS/FIS/00371		present	Polymixiiformes	10311										CMLRE						Osteichthyes	152352		Chordata			1821														HSDT (CV)	Polymixia fusca		urn:lsid:marinespecies.org:taxname:274319				40065.0	Polymixia fusca	274319		33.16	28.66																	Vertebrata			146419											Actinopteri	843664																																				Bay of Bengal			Polymixia fusca	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	87abeb5d-2051-459a-a1ab-ed4efb2bd279				158747	[112, 113, 40034, 34274]							PreservedSpecimen	358.0				false		IO/SS/FIS/00372	Teleostei	293496	voucher specimen collections					India							2011-01-13	1284681600000	1284681600000	1284681600000	2010		12.81066667	93.08416667		323.0														2010-09-17	28015		10:30:00		Macrouridae	125471										Ventrifossa	158746									Actinopterygii	10194			Demersal							Marshall, 1973			Vinu Jacob, CMLRE		1									Gnathostomata	1828		CMLRE				Animalia	2								Adult		Off North andaman					true				323.0						323.0													IO/SS/FIS/00372		present	Gadiformes	10313										CMLRE						Osteichthyes	152352		Chordata			1821														EXPO	Ventrifossa macropogon		urn:lsid:marinespecies.org:taxname:158747				14132.0	Ventrifossa macropogon	158747		32.13	28.89							Macrourinae	154232									Vertebrata			146419											Actinopteri	843664																																				Andaman Sea			Ventrifossa macropogon	[]	false	false
