DATETIME,TIME,LON,LAT,MLD
"""29-JAN-2019""",14250,74.1667,5.35041,60.8345
"""29-JAN-2019""",14250,74.25,5.35041,60.8185
"""29-JAN-2019""",14250,74.3333,5.35041,60.5658
"""29-JAN-2019""",14250,74.4167,5.35041,60.562
"""29-JAN-2019""",14250,74.5,5.35041,60.2624
"""29-JAN-2019""",14250,74.5833,5.35041,60.1825
"""29-JAN-2019""",14250,74.6667,5.35041,59.9847
"""29-JAN-2019""",14250,74.75,5.35041,59.5083
"""29-JAN-2019""",14250,74.8333,5.35041,58.8983
"""29-JAN-2019""",14250,74.9167,5.35041,58.3692
"""29-JAN-2019""",14250,75,5.35041,57.8212
"""29-JAN-2019""",14250,75.0833,5.35041,57.4023
"""29-JAN-2019""",14250,75.1667,5.35041,56.9666
"""29-JAN-2019""",14250,75.25,5.35041,56.552
"""29-JAN-2019""",14250,75.3333,5.35041,56.0791
"""29-JAN-2019""",14250,75.4167,5.35041,55.597
"""29-JAN-2019""",14250,75.5,5.35041,55.1736
"""29-JAN-2019""",14250,75.5833,5.35041,54.8782
"""29-JAN-2019""",14250,75.6667,5.35041,54.658
"""29-JAN-2019""",14250,75.75,5.35041,54.4974
"""29-JAN-2019""",14250,75.8333,5.35041,54.2524
"""29-JAN-2019""",14250,75.9167,5.35041,54.0301
"""29-JAN-2019""",14250,76,5.35041,53.7698
"""29-JAN-2019""",14250,76.0833,5.35041,53.4934
"""29-JAN-2019""",14250,76.1667,5.35041,53.1409
"""29-JAN-2019""",14250,76.25,5.35041,52.8172
"""29-JAN-2019""",14250,76.3333,5.35041,52.5585
"""29-JAN-2019""",14250,76.4167,5.35041,52.4015
"""29-JAN-2019""",14250,76.5,5.35041,52.3977
"""29-JAN-2019""",14250,76.5833,5.35041,52.3383
"""29-JAN-2019""",14250,76.6667,5.35041,52.2617
"""29-JAN-2019""",14250,76.75,5.35041,52.0981
"""29-JAN-2019""",14250,76.8333,5.35041,51.9257
"""29-JAN-2019""",14250,76.9167,5.35041,51.7708
"""29-JAN-2019""",14250,77,5.35041,51.5883
"""29-JAN-2019""",14250,77.0833,5.35041,51.4923
"""29-JAN-2019""",14250,77.1667,5.35041,51.2839
"""29-JAN-2019""",14250,77.25,5.35041,51.1857
"""29-JAN-2019""",14250,77.3333,5.35041,51.1397
"""29-JAN-2019""",14250,77.4167,5.35041,50.9698
"""29-JAN-2019""",14250,77.5,5.35041,50.8627
"""29-JAN-2019""",14250,77.5833,5.35041,50.809
"""29-JAN-2019""",14250,77.6667,5.35041,50.8172
"""29-JAN-2019""",14250,77.75,5.35041,50.762
"""29-JAN-2019""",14250,77.8333,5.35041,50.7598
"""29-JAN-2019""",14250,77.9167,5.35041,50.8038
"""29-JAN-2019""",14250,78,5.35041,51.0329
"""29-JAN-2019""",14250,78.0833,5.35041,51.2849
"""29-JAN-2019""",14250,78.1667,5.35041,51.5942
"""29-JAN-2019""",14250,78.25,5.35041,51.7258
"""29-JAN-2019""",14250,78.3333,5.35041,51.8789
"""29-JAN-2019""",14250,78.4167,5.35041,52.0128
"""29-JAN-2019""",14250,78.5,5.35041,52.0878
"""29-JAN-2019""",14250,78.5833,5.35041,52.2849
"""29-JAN-2019""",14250,78.6667,5.35041,52.5606
"""29-JAN-2019""",14250,78.75,5.35041,52.8199
"""29-JAN-2019""",14250,78.8333,5.35041,52.9731
"""29-JAN-2019""",14250,78.9167,5.35041,53.136
"""29-JAN-2019""",14250,79,5.35041,53.2707
"""29-JAN-2019""",14250,79.0833,5.35041,53.5616
"""29-JAN-2019""",14250,79.1667,5.35041,53.7834
"""29-JAN-2019""",14250,79.25,5.35041,54.1163
"""29-JAN-2019""",14250,79.3333,5.35041,54.5022
"""29-JAN-2019""",14250,79.4167,5.35041,55.0617
"""29-JAN-2019""",14250,79.5,5.35041,55.6317
"""29-JAN-2019""",14250,79.5833,5.35041,56.2839
"""29-JAN-2019""",14250,79.6667,5.35041,56.7774
