Total Number of Records          76555.
             DATA SET: /home/las/datasets/pCO2/pCO2-Corrected_INCOIS-BIO-ROMS.nc
             X: 0.5 to 76555.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 24-JAN-1980 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: PCO2_ORIGINAL is Surface partial pressure of CO2 (pCO2 from IBR model) (micro atm)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,PCO2_ORIGINAL
"28-FEB-2019",14280,68.5,5.35041,419.814  
"28-FEB-2019",14280,68.5833,5.35041,419.626  
"28-FEB-2019",14280,68.6667,5.35041,419.519  
"28-FEB-2019",14280,68.75,5.35041,419.451  
"28-FEB-2019",14280,68.8333,5.35041,419.531  
"28-FEB-2019",14280,68.9167,5.35041,419.561  
"28-FEB-2019",14280,69,5.35041,419.868  
"28-FEB-2019",14280,69.0833,5.35041,420.039  
"28-FEB-2019",14280,69.1667,5.35041,420.502  
"28-FEB-2019",14280,69.25,5.35041,420.55  
"28-FEB-2019",14280,69.3333,5.35041,420.784  
"28-FEB-2019",14280,69.4167,5.35041,420.469  
"28-FEB-2019",14280,69.5,5.35041,420.088  
"28-FEB-2019",14280,69.5833,5.35041,420.154  
"28-FEB-2019",14280,69.6667,5.35041,420.492  
"28-FEB-2019",14280,69.75,5.35041,420.647  
"28-FEB-2019",14280,69.8333,5.35041,420.967  
"28-FEB-2019",14280,69.9167,5.35041,421.21  
"28-FEB-2019",14280,70,5.35041,421.482  
"28-FEB-2019",14280,70.0833,5.35041,421.745  
"28-FEB-2019",14280,70.1667,5.35041,421.839  
"28-FEB-2019",14280,70.25,5.35041,421.606  
"28-FEB-2019",14280,70.3333,5.35041,421.341  
"28-FEB-2019",14280,70.4167,5.35041,421.169  
"28-FEB-2019",14280,70.5,5.35041,421.225  
"28-FEB-2019",14280,70.5833,5.35041,421.081  
"28-FEB-2019",14280,70.6667,5.35041,421.213  
"28-FEB-2019",14280,70.75,5.35041,421.229  
"28-FEB-2019",14280,70.8333,5.35041,421.265  
"28-FEB-2019",14280,70.9167,5.35041,421.253  
"28-FEB-2019",14280,71,5.35041,421.463  
"28-FEB-2019",14280,71.0833,5.35041,421.365  
"28-FEB-2019",14280,71.1667,5.35041,421.236  
"28-FEB-2019",14280,71.25,5.35041,420.972  
"28-FEB-2019",14280,71.3333,5.35041,421.122  
"28-FEB-2019",14280,71.4167,5.35041,421.716  
"28-FEB-2019",14280,71.5,5.35041,422.674  
"28-FEB-2019",14280,71.5833,5.35041,423.373  
"28-FEB-2019",14280,71.6667,5.35041,424.39  
"28-FEB-2019",14280,71.75,5.35041,424.712  
"28-FEB-2019",14280,71.8333,5.35041,425.089  
"28-FEB-2019",14280,71.9167,5.35041,425.659  
"28-FEB-2019",14280,72,5.35041,425.346  
"28-FEB-2019",14280,72.0833,5.35041,425.388  
"28-FEB-2019",14280,72.1667,5.35041,425.327  
"28-FEB-2019",14280,72.25,5.35041,424.486  
"28-FEB-2019",14280,72.3333,5.35041,424.291  
"28-FEB-2019",14280,72.4167,5.35041,424.333  
"28-FEB-2019",14280,72.5,5.35041,424.535  
"28-FEB-2019",14280,72.5833,5.35041,423.538  
"28-FEB-2019",14280,72.6667,5.35041,423.829  
"28-FEB-2019",14280,72.75,5.35041,423.471  
"28-FEB-2019",14280,72.8333,5.35041,420.694  
"28-FEB-2019",14280,72.9167,5.35041,420.699  
"28-FEB-2019",14280,73,5.35041,419.954  
"28-FEB-2019",14280,73.0833,5.35041,418.41  
"28-FEB-2019",14280,73.1667,5.35041,416.38  
"28-FEB-2019",14280,73.25,5.35041,414.894  
"28-FEB-2019",14280,73.3333,5.35041,414.11  
"28-FEB-2019",14280,73.4167,5.35041,415.988  
"28-FEB-2019",14280,73.5,5.35041,417.742  
"28-FEB-2019",14280,73.5833,5.35041,418.309  
"28-FEB-2019",14280,73.6667,5.35041,418.885  
"28-FEB-2019",14280,73.75,5.35041,418.768  
"28-FEB-2019",14280,73.8333,5.35041,418.765  
"28-FEB-2019",14280,73.9167,5.35041,418.11  
"28-FEB-2019",14280,74,5.35041,417.963  
"28-FEB-2019",14280,74.0833,5.35041,417.613  
"28-FEB-2019",14280,74.1667,5.35041,418.078  
"28-FEB-2019",14280,74.25,5.35041,418.608  
"28-FEB-2019",14280,74.3333,5.35041,419.969  
"28-FEB-2019",14280,74.4167,5.35041,421.515  
"28-FEB-2019",14280,74.5,5.35041,423.174  
"28-FEB-2019",14280,74.5833,5.35041,426.295  
"28-FEB-2019",14280,74.6667,5.35041,426.626  
"28-FEB-2019",14280,74.75,5.35041,426.614  
"28-FEB-2019",14280,74.8333,5.35041,425.764  
"28-FEB-2019",14280,74.9167,5.35041,426.481  
"28-FEB-2019",14280,75,5.35041,427.299  
"28-FEB-2019",14280,75.0833,5.35041,428.035  
"28-FEB-2019",14280,75.1667,5.35041,427.643  
"28-FEB-2019",14280,75.25,5.35041,427.917  
"28-FEB-2019",14280,75.3333,5.35041,427.467  
"28-FEB-2019",14280,75.4167,5.35041,426.593  
"28-FEB-2019",14280,75.5,5.35041,425.576  
"28-FEB-2019",14280,75.5833,5.35041,424.633  
"28-FEB-2019",14280,75.6667,5.35041,423.663  
"28-FEB-2019",14280,75.75,5.35041,422.679  
"28-FEB-2019",14280,75.8333,5.35041,422.294  
"28-FEB-2019",14280,75.9167,5.35041,422.036  
"28-FEB-2019",14280,76,5.35041,422.288  
"28-FEB-2019",14280,76.0833,5.35041,422.539  
"28-FEB-2019",14280,76.1667,5.35041,422.738  
"28-FEB-2019",14280,76.25,5.35041,423.134  
"28-FEB-2019",14280,76.3333,5.35041,423.533  
"28-FEB-2019",14280,76.4167,5.35041,424.051  
"28-FEB-2019",14280,76.5,5.35041,423.67  
"28-FEB-2019",14280,76.5833,5.35041,423.742  
"28-FEB-2019",14280,76.6667,5.35041,423.104  
"28-FEB-2019",14280,76.75,5.35041,422.962  
"28-FEB-2019",14280,76.8333,5.35041,422.347  
"28-FEB-2019",14280,76.9167,5.35041,422.455  
"28-FEB-2019",14280,77,5.35041,421.818  
